"","sample_event","site","subsample","index","time","length_mm","behavior","distance_cm_per_sec","DistPerTime_Mean","DistPerTime_Median","NND_cm","volume","drift_forage","search_forage","benthic_forage","movement","surface_strike","attack"
"1014","after","18.4",3,17,576.00293,62.6354035040211,"Drift_Forage",2.13253720890531,1.1108433918912,0.966454935465657,9.17066,35.3749969935429,1,0,0,0,0,0
"1015","after","18.4",3,17,576.00293,62.6354035040211,"Drift_Forage",2.13253720890531,1.1108433918912,0.966454935465657,9.17066,35.3749969935429,1,0,0,0,0,0
"1016","after","18.4",3,17,576.00293,62.6354035040211,"Drift_Forage",2.13253720890531,1.1108433918912,0.966454935465657,9.17066,35.3749969935429,1,0,0,0,0,0
"1017","after","18.4",3,17,579.00293,62.6354035040211,"Drift_Forage",2.04793517515478,1.1108433918912,0.966454935465657,17.41327,35.3749969935429,1,0,0,0,0,0
"1018","after","18.4",3,17,582.00293,62.6354035040211,"Drift_Forage",1.16348314593504,1.1108433918912,0.966454935465657,17.1835,35.3749969935429,1,0,0,0,0,0
"1019","after","18.4",3,17,585.00293,62.6354035040211,"Drift_Forage",0.612017682607836,1.1108433918912,0.966454935465657,15.13276,35.3749969935429,1,0,0,0,0,0
"1020","after","18.4",3,17,588.00293,62.6354035040211,"Drift_Forage",1.08879547090586,1.1108433918912,0.966454935465657,16.9333,35.3749969935429,1,0,0,0,0,0
"1021","after","18.4",3,17,591.00293,62.6354035040211,"Drift_Forage",0.5395881914832,1.1108433918912,0.966454935465657,18.88574,35.3749969935429,1,0,0,0,0,0
"1022","after","18.4",3,17,594.00293,62.6354035040211,"Drift_Forage",0.423617923446483,1.1108433918912,0.966454935465657,24.3717,35.3749969935429,1,0,0,0,0,0
"1023","after","18.4",3,17,597.00293,62.6354035040211,"Drift_Forage",0.575715929390046,1.1108433918912,0.966454935465657,9.41316,35.3749969935429,1,0,0,0,0,0
"1024","after","18.4",3,17,600.00293,62.6354035040211,"Drift_Forage",1.68062879105801,1.1108433918912,0.966454935465657,19.93822,35.3749969935429,1,0,0,0,0,0
"1025","after","18.6",3,18,120,69.4976370626191,"Drift_Forage",NA,NA,NA,4.64531,140936.933029166,1,0,0,0,0,0
"1026","after","18.6",3,18,120,69.4976370626191,"Drift_Forage",NA,NA,NA,4.64531,140936.933029166,1,0,0,0,0,0
"1027","after","18.6",3,18,120,69.4976370626191,"Drift_Forage",NA,NA,NA,4.64531,140936.933029166,1,0,0,0,0,0
"1028","after","18.6",3,18,123,69.4976370626191,"Drift_Forage",6.82817498209347,34.7583367183858,10.2000642177992,5.04696,140936.933029166,1,0,0,0,0,0
"1029","after","18.6",3,18,126,69.4976370626191,"Drift_Forage",8.33774921126198,34.7583367183858,10.2000642177992,10.54668,140936.933029166,1,0,0,0,0,0
"1030","after","18.6",3,18,129,69.4976370626191,"Drift_Forage",11.8529826737852,34.7583367183858,10.2000642177992,6.41299,140936.933029166,1,0,0,0,0,0
"1031","after","18.6",3,18,132,69.4976370626191,"Drift_Forage",7.96189891040848,34.7583367183858,10.2000642177992,12.91236,140936.933029166,1,0,0,0,0,0
"1032","after","18.6",3,18,135,69.4976370626191,"Drift_Forage",4.99954256464503,34.7583367183858,10.2000642177992,10.9646,140936.933029166,1,0,0,0,0,0
"1033","after","18.6",3,18,138,69.4976370626191,"Drift_Forage",10.2000642177992,34.7583367183858,10.2000642177992,11.59946,140936.933029166,1,0,0,0,0,0
"1034","after","18.6",3,18,141,69.4976370626191,"Nip",11.7184693655346,34.7583367183858,10.2000642177992,28.77637,140936.933029166,0,0,0,0,0,1
"1035","after","18.6",3,18,144,69.4976370626191,"Nip",140.245129216804,34.7583367183858,10.2000642177992,39.73727,140936.933029166,0,0,0,0,0,0
